"路名","段數","專案編號","GPS_X","GPS_Y","車道","里程","IRI","PCI"
"領航北路","四段","A","121.220880000","25.023958000","3","3780","2.28000","82.00000"
"領航北路","四段","A","121.220733000","25.024079000","3","3760","2.53000","82.00000"
"領航北路","四段","A","121.220588000","25.024202000","3","3740","3.51000","81.00000"
"領航北路","四段","A","121.220442000","25.024325000","3","3720","2.92000","82.00000"
"領航北路","四段","A","121.220297000","25.024448000","3","3700","4.50000","82.00000"
"領航北路","四段","A","121.220152000","25.024571000","3","3680","2.97000","82.00000"
"領航北路","四段","A","121.220007000","25.024694000","3","3660","2.06000","83.00000"
"領航北路","四段","A","121.219862000","25.024817000","3","3640","2.55000","82.00000"
"領航北路","四段","A","121.219716000","25.024939000","3","3620","3.75000","82.00000"
"領航北路","四段","A","121.219569000","25.025060000","3","3600","2.66000","83.00000"
"領航北路","四段","A","121.219422000","25.025181000","3","3580","3.02000","82.00000"
"領航北路","四段","A","121.219276000","25.025303000","3","3560","2.56000","81.00000"
"領航北路","四段","A","121.219119000","25.025412000","3","3540","3.24000","83.00000"
"領航北路","四段","A","121.218937000","25.025483000","3","3520","3.27000","84.00000"
"領航北路","四段","A","121.218743000","25.025519000","3","3500","2.39000","83.00000"
"領航北路","四段","A","121.218546000","25.025515000","3","3480","3.31000","81.00000"
"領航北路","四段","A","121.218353000","25.025474000","3","3460","3.99000","84.00000"
"領航北路","四段","A","121.218176000","25.025395000","3","3440","4.20000","82.00000"
"領航北路","四段","A","121.218023000","25.025281000","3","3420","2.36000","82.00000"
"領航北路","四段","A","121.217885000","25.025151000","3","3400","3.46000","83.00000"
"領航北路","四段","A","121.217750000","25.025019000","3","3380","4.03000","84.00000"
"領航北路","四段","A","121.217615000","25.024887000","3","3360","4.19000","82.00000"
"領航北路","四段","A","121.217481000","25.024753000","3","3340","3.35000","83.00000"
"領航北路","四段","A","121.217348000","25.024619000","3","3320","2.99000","82.00000"
"領航北路","四段","A","121.217215000","25.024485000","3","3300","4.25000","82.00000"
"領航北路","四段","A","121.217082000","25.024351000","3","3280","3.71000","82.00000"
"領航北路","四段","A","121.216949000","25.024217000","3","3260","2.97000","83.00000"
"領航北路","四段","A","121.216816000","25.024084000","3","3240","2.63000","82.00000"
"領航北路","四段","A","121.216684000","25.023949000","3","3220","3.27000","83.00000"
"領航北路","四段","A","121.216552000","25.023815000","3","3200","3.10000","82.00000"
"領航北路","四段","A","121.216420000","25.023680000","3","3180","4.07000","83.00000"
"領航北路","四段","A","121.216287000","25.023546000","3","3160","3.50000","82.00000"
"領航北路","四段","A","121.216154000","25.023412000","3","3140","2.08000","83.00000"
"領航北路","四段","A","121.216023000","25.023277000","3","3120","3.68000","82.00000"
"領航北路","四段","A","121.215893000","25.023140000","3","3100","3.73000","83.00000"
"領航北路","四段","A","121.215764000","25.023003000","3","3080","2.31000","82.00000"
"領航北路","四段","A","121.215646000","25.022859000","3","3060","3.68000","83.00000"
"領航北路","四段","A","121.215532000","25.022711000","3","3040","3.70000","84.00000"
"領航北路","四段","A","121.215428000","25.022557000","3","3020","2.85000","82.00000"
"領航北路","四段","A","121.215330000","25.022400000","3","3000","2.20000","82.00000"
"領航北路","四段","A","121.215240000","25.022240000","3","2980","2.82000","84.00000"
"領航北路","四段","A","121.215153000","25.022078000","3","2960","4.45000","83.00000"
"領航北路","四段","A","121.215083000","25.021909000","3","2940","3.61000","84.00000"
"領航北路","四段","A","121.215014000","25.021739000","3","2920","4.08000","83.00000"
"領航北路","四段","A","121.214956000","25.021567000","3","2900","3.59000","84.00000"
"領航北路","四段","A","121.214903000","25.021393000","3","2880","2.87000","83.00000"
"領航北路","四段","A","121.214861000","25.021216000","3","2860","4.22000","82.00000"
"領航北路","四段","A","121.214825000","25.021039000","3","2840","4.39000","83.00000"
"領航北路","四段","A","121.214794000","25.020861000","3","2820","2.83000","82.00000"
"領航北路","四段","A","121.214771000","25.020682000","3","2800","2.35000","83.00000"
"領航北路","四段","A","121.214769000","25.020501000","3","2780","4.03000","84.00000"
"領航北路","四段","A","121.214767000","25.020320000","3","2760","2.74000","83.00000"
"領航北路","四段","A","121.214780000","25.020140000","3","2740","4.41000","82.00000"
"高鐵北路","一段","CA","121.217934000","25.016327000","2","740","3.03000","79.00000"
"高鐵北路","一段","CA","121.217846000","25.016166000","2","720","2.89000","74.00000"
"高鐵北路","一段","CA","121.217771000","25.015999000","2","700","2.69000","73.00000"
"高鐵北路","一段","CA","121.217712000","25.015827000","2","680","1.82000","71.00000"
"高鐵北路","一段","CA","121.217667000","25.015651000","2","660","2.19000","80.00000"
"高鐵北路","一段","CA","121.217634000","25.015473000","2","640","2.94000","78.00000"
"高鐵北路","一段","CA","121.217613000","25.015293000","2","620","2.22000","80.00000"
"高鐵北路","一段","CA","121.217594000","25.015114000","2","600","2.58000","78.00000"
"高鐵北路","一段","CA","121.217572000","25.014934000","2","580","3.51000","78.00000"
"高鐵北路","一段","CA","121.217527000","25.014759000","2","560","1.52000","81.00000"
"高鐵北路","一段","CA","121.217444000","25.014595000","2","540","2.67000","80.00000"
"高鐵北路","一段","CA","121.217354000","25.014434000","2","520","3.01000","79.00000"
"高鐵北路","一段","CA","121.217258000","25.014276000","2","500",NULL,"79.00000"
"高鐵北路","二段","C","121.223210000","25.021639000","2","1540",NULL,"80.00000"
"高鐵北路","二段","C","121.223072000","25.021509000","2","1520","5.28000","80.00000"
"高鐵北路","二段","C","121.222939000","25.021376000","2","1500","4.49000","81.00000"
"高鐵北路","二段","C","121.222805000","25.021243000","2","1480","4.23000","80.00000"
"高鐵北路","二段","C","121.222671000","25.021110000","2","1460","1.60000","80.00000"
"高鐵北路","二段","C","121.222537000","25.020976000","2","1440","2.70000","81.00000"
"高鐵北路","二段","C","121.222403000","25.020843000","2","1420","4.14000","82.00000"
"高鐵北路","二段","C","121.222270000","25.020710000","2","1400","3.98000","82.00000"
"高鐵北路","二段","C","121.222137000","25.020576000","2","1380","3.88000","81.00000"
"高鐵北路","二段","C","121.222005000","25.020441000","2","1360","1.90000","82.00000"
"高鐵北路","二段","C","121.221873000","25.020307000","2","1340","2.26000","81.00000"
"高鐵北路","二段","C","121.221741000","25.020172000","2","1320","1.78000","83.00000"
"高鐵北路","二段","C","121.221609000","25.020038000","2","1300","2.00000","81.00000"
"高鐵北路","二段","C","121.221477000","25.019903000","2","1280","2.48000","81.00000"
"高鐵北路","二段","C","121.221344000","25.019769000","2","1260","3.26000","81.00000"
"高鐵北路","二段","C","121.221209000","25.019637000","2","1240","1.36000","82.00000"
"高鐵北路","二段","C","121.221074000","25.019505000","2","1220","2.20000","81.00000"
"高鐵北路","二段","C","121.220939000","25.019372000","2","1200","0.91000","80.00000"
"高鐵北路","二段","C","121.220804000","25.019240000","2","1180","1.32000","81.00000"
"高鐵北路","二段","C","121.220669000","25.019108000","2","1160","2.27000","82.00000"
"高鐵北路","二段","C","121.220534000","25.018976000","2","1140","1.60000","81.00000"
"高鐵北路","二段","C","121.220399000","25.018844000","2","1120","0.96000","80.00000"
"高鐵北路","二段","C","121.220264000","25.018712000","2","1100","2.30000","82.00000"
"高鐵北路","二段","C","121.220129000","25.018579000","2","1080","1.66000","82.00000"
"高鐵北路","二段","C","121.219994000","25.018447000","2","1060","1.55000","81.00000"
"高鐵北路","二段","C","121.219861000","25.018313000","2","1040","2.41000","82.00000"
"高鐵北路","二段","C","121.219727000","25.018180000","2","1020","3.71000","81.00000"
"高鐵北路","二段","C","121.219594000","25.018046000","2","1000","2.19000","81.00000"
"高鐵北路","二段","C","121.219461000","25.017913000","2","980","1.82000","80.00000"
"高鐵北路","二段","C","121.219327000","25.017779000","2","960","1.20000","81.00000"
"高鐵北路","二段","C","121.219194000","25.017645000","2","940","2.92000","81.00000"
"高鐵北路","二段","C","121.219061000","25.017512000","2","920","1.03000","81.00000"
"高鐵北路","二段","C","121.218927000","25.017378000","2","900","0.93000","82.00000"
"高鐵北路","二段","C","121.218794000","25.017245000","2","880","1.82000","81.00000"
"高鐵北路","二段","C","121.218661000","25.017111000","2","860","2.07000","82.00000"
"高鐵北路","二段","C","121.218528000","25.016977000","2","840","1.70000","79.00000"
"高鐵北路","二段","C","121.218897000","25.016675000","2","880","1.01000","81.00000"
"高鐵北路","二段","C","121.219032000","25.016806000","2","900","2.65000","82.00000"
"高鐵北路","二段","C","121.219166000","25.016939000","2","920","2.15000","82.00000"
"高鐵北路","二段","C","121.219300000","25.017073000","2","940","1.24000","81.00000"
"高鐵北路","二段","C","121.219433000","25.017206000","2","960","2.32000","81.00000"
"高鐵北路","二段","C","121.219568000","25.017339000","2","980","2.45000","81.00000"
"高鐵北路","二段","C","121.219701000","25.017472000","2","1000","2.16000","82.00000"
"高鐵北路","二段","C","121.219835000","25.017605000","2","1020","1.80000","82.00000"
"高鐵北路","二段","C","121.219969000","25.017739000","2","1040","0.89000","82.00000"
"高鐵北路","二段","C","121.220103000","25.017872000","2","1060","2.66000","82.00000"
"高鐵北路","二段","C","121.220237000","25.018005000","2","1080","4.18000","81.00000"
"高鐵北路","二段","C","121.220371000","25.018138000","2","1100","2.51000","81.00000"
"高鐵北路","二段","C","121.220504000","25.018272000","2","1120","3.71000","82.00000"
"高鐵北路","二段","C","121.220637000","25.018405000","2","1140","4.15000","80.00000"
"高鐵北路","二段","C","121.220771000","25.018538000","2","1160","2.69000","81.00000"
"高鐵北路","二段","C","121.220905000","25.018671000","2","1180","2.06000","81.00000"
"高鐵北路","二段","C","121.221039000","25.018804000","2","1200","1.82000","82.00000"
"高鐵北路","二段","C","121.221173000","25.018938000","2","1220","3.45000","82.00000"
